"Subject" "Activity" "variable" "mean" "median"
3 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq...Y" -0.356023306938775 -0.33520228
3 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq...Z" -0.274421716 -0.29548843
3 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...X" -0.129066574295918 -0.11984956
3 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Y" -0.542694164081633 -0.54579313
3 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Z" -0.302866461179592 -0.32675267
3 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...X" -0.159888621187755 -0.17055736
3 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...Y" -0.109972458132653 -0.10026541
3 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...Z" 0.0910072841755102 0.091381686
3 "WALKING_DOWNSTAIRS" "fBodyAccMag.mean.." 0.0289413195612245 -0.0043327375
3 "WALKING_DOWNSTAIRS" "fBodyAccMag.meanFreq.." 0.0439616686306122 0.043905531
3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.049477977322449 -0.087074062
3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.meanFreq.." 0.0434967841218367 0.035085455
3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean.." -0.332376629371429 -0.37114945
3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.meanFreq.." -0.0516699550093633 -0.018308391
3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.576277199387755 -0.58991725
3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.meanFreq.." 0.0654444360816327 0.071616451
3 "WALKING_DOWNSTAIRS" "tBodyAcc.std...X" -0.0574100475102041 -0.089973058
3 "WALKING_DOWNSTAIRS" "tBodyAcc.std...Y" -0.0331503723387755 -0.081178636
3 "WALKING_DOWNSTAIRS" "tBodyAcc.std...Z" -0.362240245489796 -0.36335291
3 "WALKING_DOWNSTAIRS" "tGravityAcc.std...X" -0.950061129591837 -0.95136186
3 "WALKING_DOWNSTAIRS" "tGravityAcc.std...Y" -0.946094637755102 -0.95179047
3 "WALKING_DOWNSTAIRS" "tGravityAcc.std...Z" -0.899943947755102 -0.91471731
3 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...X" -0.0858010042244898 -0.14453871
3 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...Y" -0.111439194979592 -0.15908976
3 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...Z" -0.571735243061224 -0.57215379
3 "WALKING_DOWNSTAIRS" "tBodyGyro.std...X" -0.261653414014286 -0.2776826
3 "WALKING_DOWNSTAIRS" "tBodyGyro.std...Y" -0.546740387959184 -0.55358679
3 "WALKING_DOWNSTAIRS" "tBodyGyro.std...Z" -0.44230776755102 -0.45183238
3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...X" -0.285683162346939 -0.32521365
3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...Y" -0.680947338163265 -0.68453264
3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...Z" -0.374605412306122 -0.37457968
3 "WALKING_DOWNSTAIRS" "tBodyAccMag.std.." -0.0411340078469388 -0.075078435
3 "WALKING_DOWNSTAIRS" "tGravityAccMag.std.." -0.0411340078469388 -0.075078435
3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.std.." -0.0926324494530612 -0.13705207
3 "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.245794699346939 -0.32969262
3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.std.." -0.583919211020408 -0.59631252
3 "WALKING_DOWNSTAIRS" "fBodyAcc.std...X" -0.0654417192653061 -0.098005641
3 "WALKING_DOWNSTAIRS" "fBodyAcc.std...Y" -0.109722354322449 -0.1423711
3 "WALKING_DOWNSTAIRS" "fBodyAcc.std...Z" -0.389723034061224 -0.41882942
3 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std...X" -0.165442898685714 -0.21690417
3 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std...Y" -0.14772824006198 -0.19156122
3 "WALKING_DOWNSTAIRS" "fBodyAccJerk.std...Z" -0.613525074285714 -0.60099976
3 "WALKING_DOWNSTAIRS" "fBodyGyro.std...X" -0.30863033105102 -0.30853433
3 "WALKING_DOWNSTAIRS" "fBodyGyro.std...Y" -0.553094540204082 -0.56802653
3 "WALKING_DOWNSTAIRS" "fBodyGyro.std...Z" -0.548164313265306 -0.55442812
3 "WALKING_DOWNSTAIRS" "fBodyAccMag.std.." -0.233849422120408 -0.24980272
3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag.std.." -0.159102288018367 -0.18330777
3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.std.." -0.322440827020408 -0.41873469
3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.624910820612245 -0.62755331
3 "WALKING_UPSTAIRS" "tBodyAcc.mean...X" 0.260819873067797 0.26812381
3 "WALKING_UPSTAIRS" "tBodyAcc.mean...Y" -0.0324109410555932 -0.021686009
3 "WALKING_UPSTAIRS" "tBodyAcc.mean...Z" -0.110064863437288 -0.11035526
3 "WALKING_UPSTAIRS" "tGravityAcc.mean...X" 0.883533436101695 0.87938151
3 "WALKING_UPSTAIRS" "tGravityAcc.mean...Y" -0.382851153728814 -0.38715793
3 "WALKING_UPSTAIRS" "tGravityAcc.mean...Z" -0.162943955254237 -0.16026484
3 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...X" 0.0426880986186441 0.05198836
3 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Y" 0.0397249270484746 0.032915142
3 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Z" 0.0208205538101695 -0.0089552896
3 "WALKING_UPSTAIRS" "tBodyGyro.mean...X" 0.0721980309322034 0.072562639
3 "WALKING_UPSTAIRS" "tBodyGyro.mean...Y" -0.139275405637288 -0.13875806
3 "WALKING_UPSTAIRS" "tBodyGyro.mean...Z" 0.0215603697 0.037977092
3 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...X" -0.115510569491525 -0.10198418
3 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Y" -0.0400372510491525 -0.03539547
3 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Z" -0.0498180874305085 -0.010554975
3 "WALKING_UPSTAIRS" "tBodyAccMag.mean.." -0.184014895 -0.18153517
3 "WALKING_UPSTAIRS" "tGravityAccMag.mean.." -0.184014895 -0.18153517
3 "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean.." -0.436901159491525 -0.43584112
3 "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." -0.347321812220339 -0.3497794
3 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.658861401355932 -0.65692039
3 "WALKING_UPSTAIRS" "fBodyAcc.mean...X" -0.392004211474576 -0.39281593
3 "WALKING_UPSTAIRS" "fBodyAcc.mean...Y" -0.0788094156644068 -0.10713771
3 "WALKING_UPSTAIRS" "fBodyAcc.mean...Z" -0.504494528474576 -0.49326208
3 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...X" -0.461249740508475 -0.45755675
3 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...Y" -0.100019162177966 -0.13111715
3 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...Z" -0.278895911347458 -0.30978035
3 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...X" -0.478434306271186 -0.48534386
3 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Y" -0.283772547471017 -0.28708264
3 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Z" -0.677314534067797 -0.66452665
3 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...X" -0.325151127440678 -0.32856495
3 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...Y" -0.453789820355932 -0.46700582
3 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...Z" -0.442664136271186 -0.47311291
3 "WALKING_UPSTAIRS" "fBodyGyro.mean...X" -0.378216681762712 -0.39694777
3 "WALKING_UPSTAIRS" "fBodyGyro.mean...Y" -0.637293508305085 -0.63729191
3 "WALKING_UPSTAIRS" "fBodyGyro.mean...Z" -0.431503361525424 -0.44649548
3 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...X" -0.145536204410169 -0.13655776
3 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...Y" -0.339321487559322 -0.34333378
3 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...Z" -0.102013834094915 -0.098547624
3 "WALKING_UPSTAIRS" "fBodyAccMag.mean.." -0.315866079491525 -0.30331101
3 "WALKING_UPSTAIRS" "fBodyAccMag.meanFreq.." 0.0238218745338983 0.015284515
3 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.412920898474576 -0.42087182
3 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.meanFreq.." 0.0904944091525424 0.05757951
3 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean.." -0.514211583728814 -0.53447983
3 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.meanFreq.." -0.177730591459322 -0.18104144
3 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.716877778644068 -0.70635226
3 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.meanFreq.." 0.0753843584661017 0.081103948
3 "WALKING_UPSTAIRS" "tBodyAcc.std...X" -0.313123437627119 -0.31659004
3 "WALKING_UPSTAIRS" "tBodyAcc.std...Y" 0.0116280813372881 0.021226512
3 "WALKING_UPSTAIRS" "tBodyAcc.std...Z" -0.369754604067797 -0.36882095
3 "WALKING_UPSTAIRS" "tGravityAcc.std...X" -0.944040819322034 -0.95702882
3 "WALKING_UPSTAIRS" "tGravityAcc.std...Y" -0.909825953898305 -0.93726352
3 "WALKING_UPSTAIRS" "tGravityAcc.std...Z" -0.909469675084746 -0.9177667
3 "WALKING_UPSTAIRS" "tBodyAccJerk.std...X" -0.458364616949153 -0.45684431
3 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Y" -0.251680364540678 -0.25094921
3 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Z" -0.708551711864407 -0.70072165
3 "WALKING_UPSTAIRS" "tBodyGyro.std...X" -0.456039262525424 -0.46447703
3 "WALKING_UPSTAIRS" "tBodyGyro.std...Y" -0.582742845932203 -0.58809509
3 "WALKING_UPSTAIRS" "tBodyGyro.std...Z" -0.492327305084746 -0.51496056
3 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...X" -0.507270757966102 -0.50723477
3 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...Y" -0.775774143389831 -0.76736187
3 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...Z" -0.573433947627119 -0.57211276
3 "WALKING_UPSTAIRS" "tBodyAccMag.std.." -0.333597432542373 -0.33431866
3 "WALKING_UPSTAIRS" "tGravityAccMag.std.." -0.333597432542373 -0.33431866
3 "WALKING_UPSTAIRS" "tBodyAccJerkMag.std.." -0.439020591694915 -0.43866185
3 "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.408886653186441 -0.47530997
3 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.std.." -0.718028040338983 -0.71049062
3 "WALKING_UPSTAIRS" "fBodyAcc.std...X" -0.285333024050847 -0.28542645
3 "WALKING_UPSTAIRS" "fBodyAcc.std...Y" -0.00803987529661017 0.007245521
3 "WALKING_UPSTAIRS" "fBodyAcc.std...Z" -0.350797226271186 -0.34794711
3 "WALKING_UPSTAIRS" "fBodyAccJerk.std...X" -0.486446509661017 -0.47981952
3 "WALKING_UPSTAIRS" "fBodyAccJerk.std...Y" -0.268191523644068 -0.26138217
3 "WALKING_UPSTAIRS" "fBodyAccJerk.std...Z" -0.738705863898305 -0.73725861
3 "WALKING_UPSTAIRS" "fBodyGyro.std...X" -0.484820991355932 -0.49500974
3 "WALKING_UPSTAIRS" "fBodyGyro.std...Y" -0.556045947118644 -0.56650957
3 "WALKING_UPSTAIRS" "fBodyGyro.std...Z" -0.561097649661017 -0.58187954
3 "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.447994369152542 -0.45054415
3 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.48060920220339 -0.49878221
3 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std.." -0.445181802430508 -0.51757758
3 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.740033436271186 -0.73933806
4 "LAYING" "tBodyAcc.mean...X" 0.263559214981481 0.277321035
4 "LAYING" "tBodyAcc.mean...Y" -0.0150031841055556 -0.016757346
4 "LAYING" "tBodyAcc.mean...Z" -0.110688150314815 -0.109159555
4 "LAYING" "tGravityAcc.mean...X" -0.420664662222222 -0.4344787
4 "LAYING" "tGravityAcc.mean...Y" 0.915165104259259 0.88531013
4 "LAYING" "tGravityAcc.mean...Z" 0.341531310555556 0.44478364
4 "LAYING" "tBodyAccJerk.mean...X" 0.0934494217777778 0.076043534
4 "LAYING" "tBodyAccJerk.mean...Y" 0.00693313213968519 0.0113645315
4 "LAYING" "tBodyAccJerk.mean...Z" -0.00641054328740741 -0.0012866694
4 "LAYING" "tBodyGyro.mean...X" -0.00923156347222222 -0.02792052
4 "LAYING" "tBodyGyro.mean...Y" -0.0930128180759259 -0.0768608595
4 "LAYING" "tBodyGyro.mean...Z" 0.169720404092593 0.086978531
4 "LAYING" "tBodyGyroJerk.mean...X" -0.105019877685185 -0.098612498
4 "LAYING" "tBodyGyroJerk.mean...Y" -0.0381230432222222 -0.0393247225
4 "LAYING" "tBodyGyroJerk.mean...Z" -0.0712156288333333 -0.0556584035
4 "LAYING" "tBodyAccMag.mean.." -0.954557603148148 -0.987249845
4 "LAYING" "tGravityAccMag.mean.." -0.954557603148148 -0.987249845
4 "LAYING" "tBodyAccJerkMag.mean.." -0.970095771666667 -0.98939354
4 "LAYING" "tBodyGyroMag.mean.." -0.930236462592593 -0.974208575
4 "LAYING" "tBodyGyroJerkMag.mean.." -0.985068502037037 -0.99480726
4 "LAYING" "fBodyAcc.mean...X" -0.958802077592593 -0.991010795
4 "LAYING" "fBodyAcc.mean...Y" -0.938883374444444 -0.983806355
4 "LAYING" "fBodyAcc.mean...Z" -0.967504278888889 -0.98546294
4 "LAYING" "fBodyAcc.meanFreq...X" -0.274194618766667 -0.26669675
4 "LAYING" "fBodyAcc.meanFreq...Y" 0.366231448994444 0.385280845
4 "LAYING" "fBodyAcc.meanFreq...Z" 0.201329591976111 0.23650633
4 "LAYING" "fBodyAccJerk.mean...X" -0.978542457407407 -0.992381455
4 "LAYING" "fBodyAccJerk.mean...Y" -0.943969987222222 -0.98224626
4 "LAYING" "fBodyAccJerk.mean...Z" -0.975383329444444 -0.98854175
4 "LAYING" "fBodyAccJerk.meanFreq...X" 0.182436483157407 0.19395422
4 "LAYING" "fBodyAccJerk.meanFreq...Y" 0.0987428836296296 0.105388595
4 "LAYING" "fBodyAccJerk.meanFreq...Z" 0.0770211165 0.106649165
4 "LAYING" "fBodyGyro.mean...X" -0.967203736481482 -0.98858602
4 "LAYING" "fBodyGyro.mean...Y" -0.972187839074074 -0.983660625
4 "LAYING" "fBodyGyro.mean...Z" -0.961479262592593 -0.991852135
4 "LAYING" "fBodyGyro.meanFreq...X" -0.0660921823944444 -0.0355562725
4 "LAYING" "fBodyGyro.meanFreq...Y" -0.526889995562963 -0.597416845
4 "LAYING" "fBodyGyro.meanFreq...Z" 0.152886311603704 0.148630135
4 "LAYING" "fBodyAccMag.mean.." -0.939389701296296 -0.98968546
4 "LAYING" "fBodyAccMag.meanFreq.." 0.241697899814815 0.26289517
4 "LAYING" "fBodyBodyAccJerkMag.mean.." -0.96228712537037 -0.990877435
4 "LAYING" "fBodyBodyAccJerkMag.meanFreq.." 0.274027349574074 0.34047135
4 "LAYING" "fBodyBodyGyroMag.mean.." -0.961556660185185 -0.98559513
4 "LAYING" "fBodyBodyGyroMag.meanFreq.." -0.259851969798148 -0.267939305
4 "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.983609073333333 -0.99517186
4 "LAYING" "fBodyBodyGyroJerkMag.meanFreq.." 0.202949381537037 0.27286278
4 "LAYING" "tBodyAcc.std...X" -0.954193738888889 -0.987544585
4 "LAYING" "tBodyAcc.std...Y" -0.941714042407407 -0.986721895
4 "LAYING" "tBodyAcc.std...Z" -0.962667314814815 -0.981995535
4 "LAYING" "tGravityAcc.std...X" -0.921199965925926 -0.99119487
4 "LAYING" "tGravityAcc.std...Y" -0.969816635740741 -0.996529155
4 "LAYING" "tGravityAcc.std...Z" -0.976176608888889 -0.99217617
4 "LAYING" "tBodyAccJerk.std...X" -0.978302781111111 -0.992572965
4 "LAYING" "tBodyAccJerk.std...Y" -0.942209488333333 -0.981815285
4 "LAYING" "tBodyAccJerk.std...Z" -0.978511984259259 -0.990030665
4 "LAYING" "tBodyGyro.std...X" -0.973102422222222 -0.987651825
4 "LAYING" "tBodyGyro.std...Y" -0.961109291851852 -0.968968575
4 "LAYING" "tBodyGyro.std...Z" -0.962073755 -0.992067355
4 "LAYING" "tBodyGyroJerk.std...X" -0.975103204259259 -0.99243627
4 "LAYING" "tBodyGyroJerk.std...Y" -0.986855629814815 -0.99423696
4 "LAYING" "tBodyGyroJerk.std...Z" -0.983965359814815 -0.99508443
4 "LAYING" "tBodyAccMag.std.." -0.931292216611111 -0.98901671
4 "LAYING" "tGravityAccMag.std.." -0.931292216611111 -0.98901671
4 "LAYING" "tBodyAccJerkMag.std.." -0.960786430740741 -0.99202231
4 "LAYING" "tBodyGyroMag.std.." -0.947031781666667 -0.97848143
4 "LAYING" "tBodyGyroJerkMag.std.." -0.982698213703704 -0.99554136
4 "LAYING" "fBodyAcc.std...X" -0.952464881481481 -0.985921985
4 "LAYING" "fBodyAcc.std...Y" -0.946380971111111 -0.98844323
4 "LAYING" "fBodyAcc.std...Z" -0.962154454259259 -0.980162345
4 "LAYING" "fBodyAccJerk.std...X" -0.980079292592593 -0.99315082
4 "LAYING" "fBodyAccJerk.std...Y" -0.944366881666667 -0.982650815
4 "LAYING" "fBodyAccJerk.std...Z" -0.980261236296296 -0.989636465
4 "LAYING" "fBodyGyro.std...X" -0.975094739444444 -0.98794333
4 "LAYING" "fBodyGyro.std...Y" -0.956182500185185 -0.96309951
4 "LAYING" "fBodyGyro.std...Z" -0.965807466666667 -0.99255631
4 "LAYING" "fBodyAccMag.std.." -0.937187975962963 -0.988943255
4 "LAYING" "fBodyBodyAccJerkMag.std.." -0.958037119259259 -0.99135626
4 "LAYING" "fBodyBodyGyroMag.std.." -0.947100325185185 -0.97711301
4 "LAYING" "fBodyBodyGyroJerkMag.std.." -0.982543631666667 -0.99573575
4 "SITTING" "tBodyAcc.mean...X" 0.27153827992 0.276959065
4 "SITTING" "tBodyAcc.mean...Y" -0.007163065158 -0.0132727485
4 "SITTING" "tBodyAcc.mean...Z" -0.10587459588 -0.109917775
4 "SITTING" "tGravityAcc.mean...X" 0.8693030064 0.868232675
4 "SITTING" "tGravityAcc.mean...Y" 0.211622539936894 0.260521805
4 "SITTING" "tGravityAcc.mean...Z" 0.11012048108 0.0825389425
4 "SITTING" "tBodyAccJerk.mean...X" 0.0784500239 0.0759410375
4 "SITTING" "tBodyAccJerk.mean...Y" -0.0108582171094 0.0103564005
4 "SITTING" "tBodyAccJerk.mean...Z" -0.0121499951596 0.000197450175
4 "SITTING" "tBodyGyro.mean...X" -0.04944351156 -0.027832132
4 "SITTING" "tBodyGyro.mean...Y" -0.08943006108 -0.081848284
4 "SITTING" "tBodyGyro.mean...Z" 0.10115033478 0.0892498955
4 "SITTING" "tBodyGyroJerk.mean...X" -0.09694948424 -0.096933848
4 "SITTING" "tBodyGyroJerk.mean...Y" -0.041848389996 -0.040202621
4 "SITTING" "tBodyGyroJerk.mean...Z" -0.0489964351672 -0.054007747
4 "SITTING" "tBodyAccMag.mean.." -0.93569482 -0.965851985
4 "SITTING" "tGravityAccMag.mean.." -0.93569482 -0.965851985
4 "SITTING" "tBodyAccJerkMag.mean.." -0.9701322836 -0.975413715
4 "SITTING" "tBodyGyroMag.mean.." -0.9260633138 -0.96174719
4 "SITTING" "tBodyGyroJerkMag.mean.." -0.9804904618 -0.984724165
4 "SITTING" "fBodyAcc.mean...X" -0.9774624984 -0.98587567
4 "SITTING" "fBodyAcc.mean...Y" -0.9057829318 -0.942389085
4 "SITTING" "fBodyAcc.mean...Z" -0.9517837432 -0.970623385
4 "SITTING" "fBodyAcc.meanFreq...X" 0.037381761194 0.02725454905
4 "SITTING" "fBodyAcc.meanFreq...Y" 0.07878600934 0.029611782
4 "SITTING" "fBodyAcc.meanFreq...Z" 0.01209426602 -0.0166607905
4 "SITTING" "fBodyAccJerk.mean...X" -0.9768457126 -0.98315511
4 "SITTING" "fBodyAccJerk.mean...Y" -0.9442983908 -0.959750285
4 "SITTING" "fBodyAccJerk.mean...Z" -0.9751549056 -0.97998229
4 "SITTING" "fBodyAccJerk.meanFreq...X" 0.2130199199042 0.229733605
4 "SITTING" "fBodyAccJerk.meanFreq...Y" -0.075289966262 -0.06425902
4 "SITTING" "fBodyAccJerk.meanFreq...Z" 0.012245576986 0.0138058695
4 "SITTING" "fBodyGyro.mean...X" -0.9605896358 -0.973122265
4 "SITTING" "fBodyGyro.mean...Y" -0.9675836478 -0.97569874
4 "SITTING" "fBodyGyro.mean...Z" -0.9337768922 -0.953111515
4 "SITTING" "fBodyGyro.meanFreq...X" 0.1090926580982 0.11673304
4 "SITTING" "fBodyGyro.meanFreq...Y" -0.394745539548 -0.39882883
4 "SITTING" "fBodyGyro.meanFreq...Z" -0.1457260342 -0.15989028
4 "SITTING" "fBodyAccMag.mean.." -0.929002095 -0.96728505
4 "SITTING" "fBodyAccMag.meanFreq.." 0.028092110644 0.015447795
4 "SITTING" "fBodyBodyAccJerkMag.mean.." -0.9625007338 -0.97487793
4 "SITTING" "fBodyBodyAccJerkMag.meanFreq.." 0.22719801466 0.25741972
4 "SITTING" "fBodyBodyGyroMag.mean.." -0.9487697524 -0.96841838
4 "SITTING" "fBodyBodyGyroMag.meanFreq.." -0.20008475764 -0.20603708
4 "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.9765477634 -0.982264405
4 "SITTING" "fBodyBodyGyroJerkMag.meanFreq.." 0.08593420296 0.092383352
4 "SITTING" "tBodyAcc.std...X" -0.980309931 -0.988603625
4 "SITTING" "tBodyAcc.std...Y" -0.89022398108 -0.93338275
4 "SITTING" "tBodyAcc.std...Z" -0.9322030066 -0.960513105
4 "SITTING" "tGravityAcc.std...X" -0.9814052948 -0.99510297
4 "SITTING" "tGravityAcc.std...Y" -0.93272710386 -0.984230525
4 "SITTING" "tGravityAcc.std...Z" -0.9509492546 -0.973116225
4 "SITTING" "tBodyAccJerk.std...X" -0.9767421962 -0.98370366
4 "SITTING" "tBodyAccJerk.std...Y" -0.9445961056 -0.95954377
4 "SITTING" "tBodyAccJerk.std...Z" -0.9790387658 -0.982637145
4 "SITTING" "tBodyGyro.std...X" -0.9701317904 -0.981254685
4 "SITTING" "tBodyGyro.std...Y" -0.9584681204 -0.96995619
4 "SITTING" "tBodyGyro.std...Z" -0.9279722294 -0.943303485
4 "SITTING" "tBodyGyroJerk.std...X" -0.9698997312 -0.977359505
4 "SITTING" "tBodyGyroJerk.std...Y" -0.984441358 -0.988118135
4 "SITTING" "tBodyGyroJerk.std...Z" -0.9688048316 -0.979137245
4 "SITTING" "tBodyAccMag.std.." -0.9144078448 -0.963296465
4 "SITTING" "tGravityAccMag.std.." -0.9144078448 -0.963296465
4 "SITTING" "tBodyAccJerkMag.std.." -0.9625491104 -0.97541798
4 "SITTING" "tBodyGyroMag.std.." -0.928898293 -0.94772919
4 "SITTING" "tBodyGyroJerkMag.std.." -0.9758066902 -0.98256499
4 "SITTING" "fBodyAcc.std...X" -0.9819081892 -0.98908897
4 "SITTING" "fBodyAcc.std...Y" -0.8894673494 -0.934999405
4 "SITTING" "fBodyAcc.std...Z" -0.9269993168 -0.957500705
4 "SITTING" "fBodyAccJerk.std...X" -0.9787769122 -0.984649745
4 "SITTING" "fBodyAccJerk.std...Y" -0.949293158 -0.961958825
4 "SITTING" "fBodyAccJerk.std...Z" -0.9816994482 -0.983867745
4 "SITTING" "fBodyGyro.std...X" -0.973333107 -0.98332704
4 "SITTING" "fBodyGyro.std...Y" -0.954120419 -0.965762645
4 "SITTING" "fBodyGyro.std...Z" -0.9328683544 -0.9464418
4 "SITTING" "fBodyAccMag.std.." -0.9198157096 -0.9651333
4 "SITTING" "fBodyBodyAccJerkMag.std.." -0.9615845194 -0.97659617
4 "SITTING" "fBodyBodyGyroMag.std.." -0.9288505544 -0.944593915
4 "SITTING" "fBodyBodyGyroJerkMag.std.." -0.9762617538 -0.983136555
4 "STANDING" "tBodyAcc.mean...X" 0.280499745892857 0.278423465
4 "STANDING" "tBodyAcc.mean...Y" -0.00948911098553571 -0.0190406745
4 "STANDING" "tBodyAcc.mean...Z" -0.0961574905535714 -0.11634638
4 "STANDING" "tGravityAcc.mean...X" 0.95619779125 0.95986923
4 "STANDING" "tGravityAcc.mean...Y" -0.0759009061071429 -0.069696262
4 "STANDING" "tGravityAcc.mean...Z" 0.166893825946429 0.165723665
4 "STANDING" "tBodyAccJerk.mean...X" 0.0721328379857143 0.075960153
4 "STANDING" "tBodyAccJerk.mean...Y" -0.00653015693773214 0.0091753114
4 "STANDING" "tBodyAccJerk.mean...Z" -0.0211889890567857 -0.00527678795
4 "STANDING" "tBodyGyro.mean...X" -0.0306449342357143 -0.032392172
4 "STANDING" "tBodyGyro.mean...Y" -0.061824850625 -0.0814782345
4 "STANDING" "tBodyGyro.mean...Z" 0.0755636430892857 0.087526227
4 "STANDING" "tBodyGyroJerk.mean...X" -0.103057894142857 -0.1000014115
4 "STANDING" "tBodyGyroJerk.mean...Y" -0.0461257201357143 -0.0410190135
4 "STANDING" "tBodyGyroJerk.mean...Z" -0.0490753497867857 -0.054119329
4 "STANDING" "tBodyAccMag.mean.." -0.906478051785714 -0.945566385
4 "STANDING" "tGravityAccMag.mean.." -0.906478051785714 -0.945566385
4 "STANDING" "tBodyAccJerkMag.mean.." -0.963370738392857 -0.973403425
4 "STANDING" "tBodyGyroMag.mean.." -0.900982100535714 -0.93484312
4 "STANDING" "tBodyGyroJerkMag.mean.." -0.967614073928571 -0.97751283
4 "STANDING" "fBodyAcc.mean...X" -0.973497549642857 -0.98633601
4 "STANDING" "fBodyAcc.mean...Y" -0.889549205 -0.92726639
4 "STANDING" "fBodyAcc.mean...Z" -0.93164342125 -0.962347285
4 "STANDING" "fBodyAcc.meanFreq...X" 0.0620999958378571 0.067814502
4 "STANDING" "fBodyAcc.meanFreq...Y" -0.0669875048642857 -0.045814184
4 "STANDING" "fBodyAcc.meanFreq...Z" -0.0377822772491071 -0.0416239925
4 "STANDING" "fBodyAccJerk.mean...X" -0.972310894285714 -0.983450335
4 "STANDING" "fBodyAccJerk.mean...Y" -0.937624242142857 -0.95307474
4 "STANDING" "fBodyAccJerk.mean...Z" -0.968648411607143 -0.97645995
4 "STANDING" "fBodyAccJerk.meanFreq...X" 0.2722139805 0.27580956
4 "STANDING" "fBodyAccJerk.meanFreq...Y" -0.126450632983929 -0.153579135
4 "STANDING" "fBodyAccJerk.meanFreq...Z" 0.0711056632839286 0.0602314795
4 "STANDING" "fBodyGyro.mean...X" -0.905464161964286 -0.924715255
